Item Internal Id,Price level,Unit Price,Internal Id,external Id
133,EquaGel 1,191.15,3847,3847
134,EquaGel 1,191.15,3847,3847
135,EquaGel 1,191.15,3847,3847
136,EquaGel 1,191.15,3847,3847
137,EquaGel 1,191.15,3847,3847
138,EquaGel 1,191.15,3847,3847
139,EquaGel 1,191.15,3847,3847
140,EquaGel 1,191.15,3847,3847
141,EquaGel 1,191.15,3847,3847
142,EquaGel 1,191.15,3847,3847
143,EquaGel 1,191.15,3847,3847
144,EquaGel 1,191.15,3847,3847
149,EquaGel 1,229.25,3847,3847
150,EquaGel 1,229.25,3847,3847
151,EquaGel 1,229.25,3847,3847
152,EquaGel 1,229.25,3847,3847
153,EquaGel 1,229.25,3847,3847
154,EquaGel 1,229.25,3847,3847
155,EquaGel 1,229.25,3847,3847
156,EquaGel 1,229.25,3847,3847
159,EquaGel 1,317.46,3847,3847
160,EquaGel 1,317.46,3847,3847
161,EquaGel 1,317.46,3847,3847
162,EquaGel 1,317.46,3847,3847
163,EquaGel 1,317.46,3847,3847
165,EquaGel 1,317.46,3847,3847
166,EquaGel 1,317.46,3847,3847
168,EquaGel 1,397.46,3847,3847
172,EquaGel 1,44.06,3847,3847
173,EquaGel 1,44.06,3847,3847
174,EquaGel 1,44.06,3847,3847
175,EquaGel 1,44.06,3847,3847
177,EquaGel 1,44.06,3847,3847
178,EquaGel 1,44.06,3847,3847
7917,EquaGel 1,44.06,3847,3847
179,EquaGel 1,44.06,3847,3847
181,EquaGel 1,44.06,3847,3847
182,EquaGel 1,44.06,3847,3847
183,EquaGel 1,44.06,3847,3847
184,EquaGel 1,44.06,3847,3847
185,EquaGel 1,44.06,3847,3847
186,EquaGel 1,44.06,3847,3847
187,EquaGel 1,44.06,3847,3847
188,EquaGel 1,44.06,3847,3847
189,EquaGel 1,44.06,3847,3847
6440,Discount 25%,438.75,3847,3847
